Player_match_SK,PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,Age_As_on_match
18948,54834900162,548349,162,CH Gayle,9/21/1979,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2012,33
18949,54834900175,548349,175,DL Vettori,1/27/1979,Left-hand bat,Slow left-arm orthodox,New Zealand,Captain,Royal Challengers Bangalore,Kolkata Knight Riders,2012,33
18950,54834900181,548349,181,KP Appanna,12/20/1988,Right-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2012,24
18951,54834900260,548349,260,MA Agarwal,2/16/1991,Right-hand bat,N/A,India,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2012,21
18952,54834900311,548349,311,HV Patel,11/23/1990,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2012,22
18953,54834900002,548349,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Keeper,Kolkata Knight Riders,Royal Challengers Bangalore,2012,31
18954,54834900009,548349,9,JH Kallis,10/16/1975,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2012,37
18955,54834900031,548349,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2012,30
18956,54834900040,548349,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Royal Challengers Bangalore,2012,31
18957,54834900063,548349,63,LR Shukla,05-06-1981,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2012,31
18958,54834900066,548349,66,B Lee,11-08-1976,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2012,36
18959,54834900087,548349,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2012,27
18960,54834900089,548349,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2012,33
18961,54834900095,548349,95,DB Das,9/22/1986,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2012,26
18962,54834900140,548349,140,Iqbal Abdulla,12-02-1989,Left-hand bat,Slow left-arm orthodox,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2012,23
18963,54834900315,548349,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2012,24
18964,54835000029,548350,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Delhi Daredevils,Rajasthan Royals,2012,28
18965,54835000041,548350,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Rajasthan Royals,2012,34
18966,54835000052,548350,52,LRPL Taylor,03-08-1984,Right-hand bat,Right-arm offbreak,New Zealand,Player,Delhi Daredevils,Rajasthan Royals,2012,28
18967,54835000064,548350,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Player,Delhi Daredevils,Rajasthan Royals,2012,35
18968,54835000082,548350,82,AB Agarkar,12-04-1977,Right-hand bat,Right-arm fast,India,Player,Delhi Daredevils,Rajasthan Royals,2012,35
18969,54835000158,548350,158,KP Pietersen,6/27/1980,Right-hand bat,Right-arm offbreak,South Africa,Player,Delhi Daredevils,Rajasthan Royals,2012,32
18970,54835000183,548350,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Delhi Daredevils,Rajasthan Royals,2012,29
18971,54835000190,548350,190,M Morkel,10-06-1984,Left-hand bat,Right-arm fast,South Africa,Player,Delhi Daredevils,Rajasthan Royals,2012,28
18972,54835000199,548350,199,Y Nagar,01-06-1990,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Rajasthan Royals,2012,22
18973,54835000232,548350,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Rajasthan Royals,2012,25
18974,54835000293,548350,293,S Nadeem,08-12-1989,Right-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Rajasthan Royals,2012,23
18975,54835000006,548350,6,R Dravid,01-11-1973,Right-hand bat,Right-arm offbreak,India,Captain,Rajasthan Royals,Delhi Daredevils,2012,39
18976,54835000075,548350,75,Pankaj Singh,05-06-1985,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Delhi Daredevils,2012,27
18977,54835000085,548350,85,AM Rahane,06-06-1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Delhi Daredevils,2012,24
18978,54835000104,548350,104,BJ Hodge,12/29/1974,Right-hand bat,Right-arm offbreak,Australia,Player,Rajasthan Royals,Delhi Daredevils,2012,38
18979,54835000132,548350,132,SP Goswami,5/18/1989,Left-hand bat,N/A,India,Keeper,Rajasthan Royals,Delhi Daredevils,2012,23
18980,54835000196,548350,196,A Singh,6/21/1981,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Delhi Daredevils,2012,31
18981,54835000204,548350,204,OA Shah,10/22/1978,Right-hand bat,Right-arm offbreak,England,Player,Rajasthan Royals,Delhi Daredevils,2012,34
18982,54835000266,548350,266,AL Menaria,10/29/1990,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Delhi Daredevils,2012,22
18983,54835000297,548350,297,AA Chavan,10/28/1985,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Delhi Daredevils,2012,27
18984,54835000309,548350,309,KK Cooper,2/16/1989,Right-hand bat,Right-arm medium,West Indies,Player,Rajasthan Royals,Delhi Daredevils,2012,23
18985,54835000316,548350,316,GB Hogg,02-06-1971,Left-hand bat,Slow left-arm chinaman,Australia,Player,Rajasthan Royals,Delhi Daredevils,2012,41
18986,54835100050,548351,50,Harbhajan Singh,07-03-1980,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Deccan Chargers,2012,32
18987,54835100057,548351,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Deccan Chargers,2012,25
18988,54835100061,548351,61,RP Singh,12-06-1985,Right-hand bat,Left-arm fast-medium,India,Player,Mumbai Indians,Deccan Chargers,2012,27
18989,54835100088,548351,88,KD Karthik,06-01-1985,Right-hand bat,N/A,India,Keeper,Mumbai Indians,Deccan Chargers,2012,27
18990,54835100126,548351,126,MM Patel,07-12-1983,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Deccan Chargers,2012,29
18991,54835100133,548351,133,SR Tendulkar,4/24/1973,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Deccan Chargers,2012,39
18992,54835100194,548351,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Deccan Chargers,2012,29
18993,54835100208,548351,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Deccan Chargers,2012,27
18994,54835100275,548351,275,JEC Franklin,11-07-1980,Left-hand bat,Left-arm medium,New Zealand,Player,Mumbai Indians,Deccan Chargers,2012,32
18995,54835100304,548351,304,RE Levi,1/14/1988,Right-hand bat,Right-arm medium,South Africa,Player,Mumbai Indians,Deccan Chargers,2012,24
18996,54835100323,548351,323,RJ Peterson,08-04-1979,Left-hand bat,Slow left-arm orthodox,South Africa,Player,Mumbai Indians,Deccan Chargers,2012,33
18997,54835100010,548351,10,CL White,8/18/1983,Right-hand bat,Legbreak googly,Australia,Captain,Deccan Chargers,Mumbai Indians,2012,29
18998,54835100017,548351,17,PA Patel,03-09-1985,Left-hand bat,N/A,India,Keeper,Deccan Chargers,Mumbai Indians,2012,27
18999,54835100042,548351,42,S Dhawan,12-05-1985,Left-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Mumbai Indians,2012,27
19000,54835100093,548351,93,B Chipli,1/27/1983,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Mumbai Indians,2012,29
19001,54835100094,548351,94,DW Steyn,6/27/1983,Right-hand bat,Right-arm fast,South Africa,Player,Deccan Chargers,Mumbai Indians,2012,29
19002,54835100136,548351,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Mumbai Indians,2012,30
19003,54835100154,548351,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Player,Deccan Chargers,Mumbai Indians,2012,28
19004,54835100257,548351,257,IR Jaggi,1/27/1989,Right-hand bat,Legbreak googly,India,Player,Deccan Chargers,Mumbai Indians,2012,23
19005,54835100258,548351,258,DT Christian,05-04-1983,Right-hand bat,Right-arm fast-medium,Australia,Player,Deccan Chargers,Mumbai Indians,2012,29
19006,54835100325,548351,325,A Ashish Reddy,2/24/1991,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Mumbai Indians,2012,21
19007,54835100326,548351,326,V Pratap Singh,05-03-1992,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Mumbai Indians,2012,20
19008,54835200002,548352,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Keeper,Kolkata Knight Riders,Chennai Super Kings,2012,31
19009,54835200009,548352,9,JH Kallis,10/16/1975,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kolkata Knight Riders,Chennai Super Kings,2012,37
19010,54835200031,548352,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Chennai Super Kings,2012,30
19011,54835200040,548352,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Chennai Super Kings,2012,31
19012,54835200063,548352,63,LR Shukla,05-06-1981,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Chennai Super Kings,2012,31
19013,54835200066,548352,66,B Lee,11-08-1976,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Chennai Super Kings,2012,36
19014,54835200087,548352,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Chennai Super Kings,2012,27
19015,54835200089,548352,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Chennai Super Kings,2012,33
19016,54835200095,548352,95,DB Das,9/22/1986,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Chennai Super Kings,2012,26
19017,54835200140,548352,140,Iqbal Abdulla,12-02-1989,Left-hand bat,Slow left-arm orthodox,India,Player,Kolkata Knight Riders,Chennai Super Kings,2012,23
19018,54835200315,548352,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Chennai Super Kings,2012,24
19019,54835200019,548352,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Kolkata Knight Riders,2012,37
19020,54835200020,548352,20,MS Dhoni,07-07-1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Kolkata Knight Riders,2012,31
19021,54835200021,548352,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Kolkata Knight Riders,2012,26
19022,54835200023,548352,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Kolkata Knight Riders,2012,32
19023,54835200035,548352,35,RA Jadeja,12-06-1988,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Kolkata Knight Riders,2012,24
19024,54835200071,548352,71,DJ Bravo,10-07-1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Kolkata Knight Riders,2012,29
19025,54835200091,548352,91,VY Mahesh,12/21/1987,Right-hand bat,Right-arm medium-fast,India,Player,Chennai Super Kings,Kolkata Knight Riders,2012,25
19026,54835200109,548352,109,JA Morkel,06-10-1981,Left-hand bat,Right-arm medium-fast,South Africa,Player,Chennai Super Kings,Kolkata Knight Riders,2012,31
19027,54835200186,548352,186,SB Jakati,11/27/1980,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Kolkata Knight Riders,2012,32
19028,54835200201,548352,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Kolkata Knight Riders,2012,26
19029,54835200303,548352,303,F du Plessis,7/13/1984,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Kolkata Knight Riders,2012,28
19030,54835300010,548353,10,CL White,8/18/1983,Right-hand bat,Legbreak googly,Australia,Player,Deccan Chargers,Pune Warriors,2012,29
19031,54835300017,548353,17,PA Patel,03-09-1985,Left-hand bat,N/A,India,Keeper,Deccan Chargers,Pune Warriors,2012,27
19032,54835300026,548353,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,Captain,Deccan Chargers,Pune Warriors,2012,35
19033,54835300042,548353,42,S Dhawan,12-05-1985,Left-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Pune Warriors,2012,27
19034,54835300094,548353,94,DW Steyn,6/27/1983,Right-hand bat,Right-arm fast,South Africa,Player,Deccan Chargers,Pune Warriors,2012,29
19035,54835300136,548353,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Pune Warriors,2012,30
19036,54835300154,548353,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Player,Deccan Chargers,Pune Warriors,2012,28
19037,54835300314,548353,314,Ankit Sharma,4/20/1991,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Pune Warriors,2012,21
19038,54835300325,548353,325,A Ashish Reddy,2/24/1991,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Pune Warriors,2012,21
19039,54835300326,548353,326,V Pratap Singh,05-03-1992,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Pune Warriors,2012,20
19040,54835300327,548353,327,BB Samantray,12/14/1988,Right-hand bat,N/A,India,Player,Deccan Chargers,Pune Warriors,2012,24
19041,54835300001,548353,1,SC Ganguly,07-08-1972,Left-hand bat,Right-arm medium,India,Captain,Pune Warriors,Deccan Chargers,2012,40
19042,54835300046,548353,46,RV Uthappa,11-11-1985,Right-hand bat,Right-arm medium,India,Keeper,Pune Warriors,Deccan Chargers,2012,27
19043,54835300073,548353,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Pune Warriors,Deccan Chargers,2012,33
19044,54835300083,548353,83,M Kartik,09-11-1976,Left-hand bat,Slow left-arm orthodox,India,Player,Pune Warriors,Deccan Chargers,2012,36
19045,54835300096,548353,96,MK Pandey,09-10-1989,Right-hand bat,Right-arm medium,India,Player,Pune Warriors,Deccan Chargers,2012,23
19046,54835300171,548353,171,M Manhas,10-12-1979,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Deccan Chargers,2012,33
19047,54835300267,548353,267,WD Parnell,7/30/1989,Left-hand bat,Left-arm medium-fast,South Africa,Player,Pune Warriors,Deccan Chargers,2012,23
19048,54835300299,548353,299,B Kumar,02-05-1990,Right-hand bat,Right-arm medium,India,Player,Pune Warriors,Deccan Chargers,2012,22
19049,54835300306,548353,306,SPD Smith,06-02-1989,Right-hand bat,Legbreak googly,India,Player,Pune Warriors,Deccan Chargers,2012,23
19050,54835300307,548353,307,MN Samuels,02-05-1981,Right-hand bat,Right-arm offbreak,West Indies,Player,Pune Warriors,Deccan Chargers,2012,31
19051,54835300328,548353,328,MJ Clarke,04-02-1981,Right-hand bat,Slow left-arm orthodox,Australia,Player,Pune Warriors,Deccan Chargers,2012,31
19052,54835400029,548354,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Delhi Daredevils,Rajasthan Royals,2012,28
19053,54835400041,548354,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Rajasthan Royals,2012,34
19054,54835400052,548354,52,LRPL Taylor,03-08-1984,Right-hand bat,Right-arm offbreak,New Zealand,Player,Delhi Daredevils,Rajasthan Royals,2012,28
19055,54835400064,548354,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Player,Delhi Daredevils,Rajasthan Royals,2012,35
19056,54835400158,548354,158,KP Pietersen,6/27/1980,Right-hand bat,Right-arm offbreak,South Africa,Player,Delhi Daredevils,Rajasthan Royals,2012,32
19057,54835400183,548354,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Delhi Daredevils,Rajasthan Royals,2012,29
19058,54835400190,548354,190,M Morkel,10-06-1984,Left-hand bat,Right-arm fast,South Africa,Player,Delhi Daredevils,Rajasthan Royals,2012,28
19059,54835400199,548354,199,Y Nagar,01-06-1990,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Rajasthan Royals,2012,22
19060,54835400232,548354,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Rajasthan Royals,2012,25
19061,54835400293,548354,293,S Nadeem,08-12-1989,Right-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Rajasthan Royals,2012,23
19062,54835400322,548354,322,P Negi,01-06-1993,Left-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Rajasthan Royals,2012,19
19063,54835400006,548354,6,R Dravid,01-11-1973,Right-hand bat,Right-arm offbreak,India,Captain,Rajasthan Royals,Delhi Daredevils,2012,39
19064,54835400032,548354,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Delhi Daredevils,2012,31
19065,54835400075,548354,75,Pankaj Singh,05-06-1985,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Delhi Daredevils,2012,27
19066,54835400085,548354,85,AM Rahane,06-06-1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Delhi Daredevils,2012,24
19067,54835400104,548354,104,BJ Hodge,12/29/1974,Right-hand bat,Right-arm offbreak,Australia,Player,Rajasthan Royals,Delhi Daredevils,2012,38
19068,54835400132,548354,132,SP Goswami,5/18/1989,Left-hand bat,N/A,India,Keeper,Rajasthan Royals,Delhi Daredevils,2012,23
19069,54835400196,548354,196,A Singh,6/21/1981,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Delhi Daredevils,2012,31
19070,54835400204,548354,204,OA Shah,10/22/1978,Right-hand bat,Right-arm offbreak,England,Player,Rajasthan Royals,Delhi Daredevils,2012,34
19071,54835400266,548354,266,AL Menaria,10/29/1990,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Delhi Daredevils,2012,22
19072,54835400297,548354,297,AA Chavan,10/28/1985,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Delhi Daredevils,2012,27
19073,54835400316,548354,316,GB Hogg,02-06-1971,Left-hand bat,Slow left-arm chinaman,Australia,Player,Rajasthan Royals,Delhi Daredevils,2012,41
19074,54835500008,548355,8,V Kohli,11-05-1988,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,24
19075,54835500015,548355,15,Z Khan,10-07-1978,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,34
19076,54835500079,548355,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,23
19077,54835500081,548355,81,R Vinay Kumar,02-12-1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,28
19078,54835500110,548355,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Keeper,Royal Challengers Bangalore,Kings XI Punjab,2012,28
19079,54835500162,548355,162,CH Gayle,9/21/1979,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,33
19080,54835500175,548355,175,DL Vettori,1/27/1979,Left-hand bat,Slow left-arm orthodox,New Zealand,Captain,Royal Challengers Bangalore,Kings XI Punjab,2012,33
19081,54835500181,548355,181,KP Appanna,12/20/1988,Right-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,24
19082,54835500198,548355,198,AB McDonald,06-05-1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,31
